gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Bak1							
Dnm3		0.9890754580867536	0.9999999368017852	1.0	0.2976051174696564		0.9999688005487056
Pus10							
Cenpu							
Thsd4	1.0	0.915449340652982	0.4489619250420136	0.7132787564333545	1.0	0.7736626767986502	0.988753870240399
Hspb11		1.0	0.9999999999999606	0.9999999999999908	0.9905320154109388	1.0	0.9998789067324012
Phyh							
Nebl	0.3798941423234355		0.227256502010453			0.0771836441855075	0.6810720707856
Mbtps2							
Sfmbt1							
Tusc2	0.98112497102201	1.0	1.0	1.0	0.99999999999875	1.0	1.0
Kcnq5	0.9971459819805516	0.9807737529345832	0.3402329878039938	0.9366783869011792		0.8970903144923994	
Senp1							
Flot2			0.0497681689989039	0.9995763802282396			
Hdlbp							
Tmem159	0.3650842241369169	0.0119962325029275	0.7063591317729535	0.8574084575520324	0.1552930812746188	1.0	0.9518525810689256
Mafk							
Sorcs1		0.994548226512499	0.8888115307322315	0.7645440812403819	0.941026590015414		
Hist1h2bc	0.999999999999354			0.9999207084143414	0.1691986673665805	0.9999948048618812	
Brf2							
Mrps18b				0.9997326962078468	0.3113245403387751		
Ptar1	1.0	0.8474937346757523	0.7617768251838561	0.9000900420668672	0.0842517735163422	0.6740280040064057	0.988896598660589
Nfs1							
Tfb1m	0.5447827748438481	0.8370181140376127	0.7144017417962075	0.8461481447198304	0.4237743713278472	0.2064614413386608	0.9737276728724508
Zbtb1							
Pdlim1	0.9999744973142588	0.9999999999108292	0.99999997128217	0.9999999995610672	0.935723662106164	0.9999999155774476	1.0
1700025G04Rik		0.9999999990490368	0.3896942460533907	0.8570419614078281		0.7979698507465546	0.9813740429160444
Nefl	0.9999541295389204				0.9998565813743004	1.0	
Rgl1							
Tmem200a	0.3967927107787098			0.3734378501541778		0.6450001754500772	
Tdrd3							
Fndc3a							
Rfc5	0.9999999999999806	1.0	1.0	1.0	0.9998594094831194	0.9999999999999672	1.0
Zeb1	1.0	0.9999999815353748	0.99999943790722	0.9999999998803286	0.7308895836969223	0.9999599475459312	1.0
Raet1e	0.762211589329909	0.920929121413283	0.8363720108422792	0.941777193011355	1.0	0.8112961608481493	0.995545893945308
Got1				0.9996397882667876	0.9661750586759996	0.9998416996427656	
Il17rd		0.8990798723028887	0.841737506700299	0.9265847891853995	0.0814407494822944	0.8333777706880465	0.967720070077098
Kcnq3	0.9999989606503537	0.9999992359089768		0.4772944942846606	0.8151525410948881	1.0	
Gpr137b							
Gsdmd	0.9131711893576688	0.9975731281424044	0.9873584476297949	0.9984088097942494	0.3696664276832323	0.9829623088415588	0.9999725436064468
Kcnh7				0.9148152776555688			0.217647049479655
Athl1		0.9957158067593684	0.9646487917607474	0.9987840331254432	0.4197288388056578	0.8522465837041884	0.9999713291959608
Fkbp9	1.0	0.995990281528354	0.452546707881348	0.2725960102613908	0.4871741188036158	0.1833877914137169	
Gm5468	0.5203698806837344	0.7886931528342054	0.8014493613167336	0.6863364967790793	0.9393825707035814	0.8439165512583456	0.0719491434909163
Slc39a13							
Exoc5		0.9999999997300424	1.0	1.0	0.9843642680912752	1.0	1.0
Arhgef3	0.209540110448537	0.027082692557356	0.9663246986393846	0.9655283037605388			0.3649816266641728
AI987944							
Mgst3		1.0	1.0	1.0	1.0	1.0	1.0
Kcnq2							
Neurog1	0.8717014160065417	0.9599924471253451	0.905620989619778	0.9802838201655752	0.0699629578368492	0.8869242969962021	0.9993484515338196
Mmaa							
Gga3							
B4galt7							
Minpp1	0.9586774858949094	0.5446507950182067	0.9205235734830292	0.9999994659529584	0.9844337185591178		0.6154817151590419
Isy1							
4930522L14Rik	0.1478683331147817	0.9960132276291278	0.9902950942782568	0.9978966305237958	0.3335578140808213	0.981147351819212	0.999999480682747
Atrn							
Tmem30a	0.9999999998665916		0.217797201526096	0.5712169829697331		0.5822327112163129	
Pim1							
Bdh2		0.9645085949844544	0.8992248094297638	0.9750887793525264	0.0699629578368492	0.9067075162880828	0.9987632786375956
Lmna							
Mpp7	0.7126308786188403	0.9838033332482524	0.940371221268998	0.9638691675551004	0.2274480018829316	0.8249979154667657	0.99928224609254
2410018L13Rik							
Rpp25	0.2155391792169904	0.2102767288306524	0.1761233228645835		1.0	0.2600803592090698	
Ptrh1		0.9363397216391216	0.6885414213804066	0.654466800072969	0.106698961028943	0.3663543163574467	0.9657795248419536
Jam2	1.0	0.999999999996085	0.999999989331486	0.9999999999934543	0.925989758699548	0.9999999932196648	1.0
Rft1							
Tppp3	0.9986791426380498	0.6855285056623635		0.9288033050794086	0.5517949689373863		
Lgmn							
Arhgap1							
Plat							
Acsl3	0.3664789096822762	0.1934604378973736		0.9735636048552464			
Pik3cd	0.8679647971115464	0.9100396050765148	0.9634282750290326	0.9999094755089468		0.5028281265473546	0.1713279133457677
Brip1os							
Trim36	0.88154870299804	0.9814637282445398	0.6828247113193044	0.5539786523511843			0.970047706740956
Dgkz							
Fsip1	0.4409573680452598		0.6271481030834586	0.9396463093742432		0.6184592884681808	0.97664910311741
Dusp1	0.9999999008424189	0.3824898811033654	0.999998664117972	0.9552448795303652		0.8963083382093568	0.7677802457062483
Stat5b	1.0	0.9792592361710716	0.882165915063273	0.9741857509230506	1.0	0.9304662822145804	0.9989540733516648
Ak4		0.9973669546356088	0.98083573428785	0.9982764253814472	0.5866017504107992	0.9720215501363316	0.9997224878926676
Prmt2	0.9999999999999885	1.0	1.0	1.0	1.0	1.0	1.0
BC052040							
Phactr4		0.9999702327174472	0.983765024729312	0.9994654147219266	0.8424414986204282	0.9965538264668606	0.999800383184106
Sorbs2	0.9999993541810492		0.5199874717360546	0.8696017875312552	0.0012111839530342		0.9726910614245864
Phf1							
Vrk2							
Prtg	0.5021037433783029	0.7941643178987954	0.6970376925231643	0.8631651360559114	1.0	0.65965118052694	0.9711658985551516
Rragb	0.2770520297478714	0.3162795913365218	0.4066287874734917	0.5767988759341036	1.0	1.0	0.9472081054047402
Tcerg1		0.9999997909332612	1.0	1.0	0.9817085844839908	1.0	0.9999999999999996
Amot	0.9602288637697204	0.9809342898826876	0.647617468154936	0.6755278876828443	0.283319619177481	0.9429632282520304	0.9981722123610152
Nr2c1							
Lemd3							
Tyro3							
Cpox							
Ptcd2							
B9d1	0.9999999999842508	0.9997458996448658	0.5704667551934268	0.9651140089423652	0.9657019418367968		0.998747463439588
Spata7							
Csrnp2							
Gm5611	0.7591902159535244	0.851090864009568	0.4695082846704033	0.77776430268679	1.0	0.3009662106928674	0.9650903827287044
Sh3gl3	0.9999999782511458	1.0	1.0	1.0	0.9999999966245656	1.0	1.0
Lsg1							
Nr2c2ap	0.9999995493316788	0.9962090540701464	1.0	1.0	0.9987589027049754	1.0	1.0
Zfp46							
Fezf2		1.0			1.0	1.0	1.0
Gm19426		0.9826228380962232	0.91668580595787	0.984664894714654	0.2698433592327706	0.7322365916704433	0.9964255614566224
Bmpr2							
Il11ra1	0.9999999989776168	0.9912139470014576	0.9058077653777572		0.1663605614822435	0.9056662452775396	0.9934961579242746
Morn1		0.8347102083872123	0.7683214147193687	0.5588270049075565	0.0425394980505098	0.5137821664154841	0.8944917195965889
Rhou	0.6782726534546039		0.3718885876223903	0.999999999969156			
Mbd2							
Pold2	0.9849973964115633	0.999999699779627	0.7753882991400457	0.8395084654927003	0.933261674762482	0.921938549853916	0.9925730624999484
Gen1	0.6480769663083532	0.9385002626059517	0.8150915669884806	0.932208029616322	0.019460438185347	0.8076379333879633	0.9967152036778744
Ptp4a2	0.99999998888482	0.7392874374398021	0.9996829550956124	0.9995243268939776		1.0	0.9967521909328232
Efcab2							
Ddit3							
Tanc2							
Hexa							
Pappa2	0.9052632457979186		0.4010647104118354	0.8731054727215398			0.840150705466487
Slc25a23	0.8400538179448904	0.9999999596006396	0.9999999999998824	1.0	0.9996994495573028	0.9999999971967036	0.999999983670394
Ablim1		1.0	1.0	1.0	1.0	1.0	1.0
A2m		0.9996809380484618	0.999125046384959	0.999880518714767	0.7105813984773024	0.999249369043692	0.9999886411826364
Alg8		0.9565404884740292	0.8559280337938504	0.911890396257614	0.390269845008949	0.684606072906498	0.9796714980999794
Pacrg	0.993288963504467	0.9999999999963222	0.9999999987219425	0.9999999999957176	0.993288963504467	0.9999999998920788	1.0
Tbck							
Prom1	0.9999999986059852	0.999975500402398	0.9884555647001736	0.9996370884872118	0.4046730784482953	0.9938885603694032	0.9999956236675328
Sipa1l2							
Crnkl1							
Osbpl9							
Kcnb2	0.5855792803893093		0.9856935716835242	0.948387969246117		0.8767394402600353	0.9623287990802868
Ddr1	0.999999900817886	0.9927102427098456	0.998939752985842	0.9825552318946176	0.5915357449949433		0.999999950760612
Flot1	0.9999999999984028	1.0	1.0	1.0	0.9999822485442882	1.0	1.0
Rgs9	0.7887143013205308	0.9889615060484864	0.8603145818283546			0.6259519462749177	
Rbm15							
Gstt1	0.9994149711310988	0.1970214757857296			0.1512338225958277	0.1243258821447568	
Atpaf1							
Dlg3							
Dcaf4							
Dgkd							
Stag1							
Xrcc1							
Mdk	1.0	0.9999999999999886			0.960557647729094	0.8138360590857833	0.999999677848713
Adam17							
Lgalsl	0.4581822813939918	1.0	0.9996874783882648	1.0	0.9882641753503756	0.9999999999971084	0.9838367391107208
5730508B09Rik	0.9262026101093296	0.9730370388176348		0.2950615783310196	0.1957668392383116		0.9724094919963262
Inpp5f		1.0	1.0	1.0	1.0	1.0	1.0
Obfc1							
Hebp1	0.9999763061353828	1.0	0.9999999999999992	1.0	0.9999763061353828	0.9999999999999988	1.0
Cdkn1a	0.5867803732770946	0.0690845150945118	0.6950263850963739	0.4217654452219971			
Ccdc184	0.9999708819188676	0.9988416003801224	0.999999999998762	0.9999999999959855	0.0623356875589352		
Ccdc50	0.0885563050139381	0.9999999877395692					
Ankrd42	0.1821821913738709				1.0		
Ythdf1							
Unc5d		0.7727248914680408			0.4967724694443981	0.2793665125726641	
Pdlim2		0.9373841624022052	0.3376632549824672		0.9245622492239152	0.8520381561345697	0.7467625700328723
Ctxn2	0.3970894525019148	0.9059606254899532	0.4077073130351974	0.7645440812403819			
Tmem123							
Nudt9	0.9999564475749136	0.9999999999946866	1.0	0.820713085031177		0.4518758701719174	1.0
Rnf139							
Atrnl1							
Arrdc2							
Scai							
Armc2							
Pold4							
Sh3bp5	0.8358922025133153	1.0	1.0	1.0	1.0	1.0	1.0
Hsdl2	1.0	0.9925963532044068	0.9999496675691368	0.999046006937721	0.5286608523584249	0.998787756147804	0.9999999997772356
Cenpf		0.9083779637741046	0.9542651452452936	0.9882207986938174	0.9999734648769466	0.3442957370248669	0.9842065622751548
Gm27010	0.339611840878492	0.9819699937206178	0.9514233479364974	0.9863470002411988	0.2586882626454189	0.932935548047472	0.9965396759563998
Nab1							
Pkn3	0.7914088296847603	0.9685451905521578	0.8853618232926094	0.9721680481359584	0.0699629578368492	0.9066500545124404	0.99912830254463
Cstf1							
Tom1	0.9976298759350278		0.3774480179977775	0.3332962484495675	0.9976298759350278	0.2261274241905585	
Ints12							
Hnrnpa0		1.0	1.0	1.0	0.999999929866019	1.0	1.0
Ftsj3							
Dpy19l1							
Pde7a							
Scyl1							
Ipcef1	0.9759704265832476	0.6119846607953516	0.601378306284819		1.0	0.5129377822858388	0.9959436646578698
Slc29a1							
Dusp4	0.9866043190443082	0.4427161458609674	0.6455083959820525	0.6719142787569465	0.2305076820940582		
Maml3	0.4055414447702967	0.976193890555888	0.2603422843535981	0.4645354600186524	0.7344786997865509	0.9329775557390088	0.9969132539258786
Gm19412	0.9964325973862872	0.9362827549099372	0.8271170981128381	0.9567078334201646	0.9964325973862872	0.6593131120821585	0.992789394091634
Atl3	0.5377732330695041	1.0	0.2626659714465441	0.5973440517534588	1.0	0.5541650393319126	0.2276479374258287
Hexb	0.9629599209683354	0.9998205478337572	0.7540400780920629	0.9999999999524898		0.9999991846139524	
Tmem199		0.9999513643860024	0.9999999999915624	1.0	0.9881291377474832	1.0	0.9999999999999086
Sh3glb2	0.9999999888874176	0.9999999653277598	0.9999999999999998	1.0	0.9999372166608216	1.0	1.0
Acta1	0.3810752214684488	0.620902707245828	0.5209406757367879	0.3256086411135099			
Ubxn2a	0.7617694205079183				0.0615637097291953		0.9814964605299514
Cand2							
Ntrk3		1.0	0.3266003242439924	1.0	0.8044271807936346	1.0	0.9999999999999998
AI837181							
Kdm1a	0.9759869720580374	0.9391837506926156	0.6618788859998859			0.9999999999529752	
Sbf1							
Tiparp							
Ppwd1							
Eml1		0.9999999738884408	0.9999999999999988	1.0	0.832162383698075		0.9999999999907042
Araf	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Dennd5a							
Tango6	0.5509946696636183	0.8877049413764273	0.7775250107496361	0.615228355809612	0.0618249923424263	0.3921888001018915	0.9604929355262686
Epha8	0.9998956717897944	0.9999830229506694	0.9571436706249056		0.6396152908987796	0.987782108385482	0.9999892338274524
Rapgefl1	0.910986281464202	0.4129052796251332	0.8815432409831301	0.9826043702953586	0.6866878447519016	0.7197611204978276	0.2491410104452351
Igf2r							
Sept4	0.7671886523861765	0.0311502872099244	0.1523966655230262	0.7586066164676902			
Phf24	0.997360504273626	0.99999999282637	1.0	1.0	0.9976760279903388	1.0	0.99999804060345
2900011O08Rik		1.0	1.0	1.0	1.0	1.0	1.0
Nedd4l	0.9985022262413562		0.9992969846971674			0.9998679689401944	0.8179514561898003
Nespas	0.9582468556322232	0.9477948870087404	0.5537892163715827	0.8655707792589715	1.0	0.5330552952449638	0.9835124394862088
2410004I01Rik							
Gm26523	0.6040322790006873	0.9802877129138572	0.9413291660757014	0.9883019332667592	0.1222170901186825	0.9374989911155882	0.9996663051376328
Pus3							
Ermp1		0.6075961160730289	0.4750689645157855	0.8240946575172938	0.052152882836765	0.5871367131765084	0.9648773179670056
Slc29a3							
Mbd4							
Cdk6							
Mettl20		0.9543391766400138	0.3732164988889807	0.6546315344739821	0.0522194733842483	0.929959316726973	0.6614097790146616
Vit	1.0	0.9999999999999996	0.9999999999908012	1.0	0.9695872511585504	0.9999999999740798	1.0
Rab3gap2							
Hacl1	0.998756354703062	0.917626270132913	0.9165387293689482	0.9476943584884268	0.0326140986565445	0.8452076169797121	0.9938760048142298
Mxra8	0.9749600412862196	0.9808098912383284	0.918259947994539	0.973820151737613	0.0035999326084	0.9459921622237512	0.996045575716158
Exog							
Gm10699	0.5877077402588411				0.6742054247291505		
Mical2	0.9741761657111938				0.9993683438712344		
Ttc23		0.9999977679353212	0.9999940793862486	0.9999857785450996	0.8704277485742125	0.9999275902419152	0.9999999895616652
R3hdm2							
Emc4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fam184b		0.7959073406078125	0.8002626661170495	0.8286274463275407	0.0742557320425491	0.6824992803978445	0.957595313704702
Zfp839							
March4	0.9998758739495625	0.999999999999984		0.9997766455153644	0.0204884339786053	0.9999999999340938	0.9948419572660178
1810041L15Rik	0.0379174828026982	0.2243075979777825	0.3640477786186735	0.4275661994689451			0.2405226877501574
Cacna1a							
Ntng1	0.8418921493478968	1.0	0.99999999999971	1.0	0.9587403937332616		1.0
Bnip1							
Gm26658	0.6327111323838148	0.4157860108026679		0.4637328878530965			
Nin	0.9949400243314188	1.0	1.0		0.8973942881813909	1.0	
Xrcc2	0.6037872250749766	0.9990081549611506	0.997778448862916	0.9994320430059016		0.990458238324417	0.99998384373261
Wapl		0.9999873136321744	0.999382452338467	0.9987579147284112	0.0283590970902425		0.9994751728784708
Cluh							
Ankle1	0.9980443744501252	0.9241937540518	0.8380111345214244	0.947890494230767	0.8445181656139393	0.8541764549542703	0.990142360798389
Grm8	0.8357224894914809	0.3859262163400884			1.0		0.887926893376784
Kcnab2	0.2639760021063071			0.1802302116051199			
Grin3a		0.8707774196245797	0.849431263654012	0.9196231460257108	1.0		0.9455463787038494
Sema5a	0.7852849718696916	0.1736490843877858	0.7668236902379609	0.9485693579220033		0.3791045762356267	0.946137883126195
Usp53							
Crb2		0.9381793262402576	0.9028382777349616	0.9514543980665894	0.0532331519410231	0.8623645796649679	0.9853839174380428
Fsd1l							
Cep89							
2310022B05Rik	1.0		0.4432181846342793	0.9999998633978442	0.3923342202043915		0.0219515490747779
Chn1	0.9999999990696496		1.0	1.0	0.3344945231268549	1.0	1.0
Mgat5							
Tmem63b	0.9999991759349348	1.0	1.0	1.0	0.9999987864730496	1.0	1.0
2610001J05Rik	1.0	0.9663150338049232	0.999999992409517	1.0		1.0	1.0
Gm26679	0.8105466378314449	0.3904977100971422	1.0		1.0	1.0	
Zfp28							
Stoml1		1.0	1.0	1.0	0.9999999860001688	1.0	1.0
Pole2	0.5733213216834026	0.9998086232573984	0.9990065999104318	0.9999744350167228	0.5342453225453632	0.9960339728660088	0.9999998854848388
Ccser1	0.0177026074323223						
Sharpin							
Pdk4		0.9760405588242872	0.9582484231322752	0.980418277507691	0.2620562838224972	0.959819947230621	0.9941386658342684
H1fx		1.0	0.9999919040900892		0.2226077455067786	1.0	0.8557420137077456
Psmc3ip		0.8874275322847783	0.9951341688719928	0.9999841990726585	0.2663571063855863		0.9432721408333
Tprn							
Kif21b		0.3210841145290347	0.6682154977610162	0.9518427250554236		0.9928907084384212	1.0
Slc35f6							
Dync1i1		1.0	1.0	1.0	1.0	1.0	1.0
Tarsl2							
Asrgl1	1.0	1.0	1.0	1.0	0.9999999999078542	1.0	1.0
Usp31							
Prkci							
Slc35a5							
Baz1b	0.9166321432626134	0.983970802080614	0.9784424010932392	0.9859965623865712	0.2211264019727011	0.0101279825330321	
Rcan3	0.2984182472993152	0.9925015015589304	0.9744360683952896	0.9962135447700168			0.999826785627096
Mob3a							
Tsen2							
Rrm2b							
Eepd1	1.0	0.7744693948808967			0.2620322981627555	0.8570448883858095	0.9802865007153324
Gm3667	0.9749754805760474	0.999867687598349	0.9624481946333512	0.999999273888499	0.083262076867605	0.930248347995267	0.5525414890513923
Chd1l	0.3343404528140582	0.6501440262988394	0.672043104375736	0.7204129058785727		0.3023416172315751	0.8933744457060778
2610020H08Rik	0.564140537812803	0.9081916954858774	0.966772220653382	0.9936100678873424	0.0766086772820954	0.8547428903480041	0.9999734650313667
0610040J01Rik		0.99849272335665	0.9946609371368909	0.9985084762882552	0.635299135787416	0.9951211401906822	0.9998476344976324
Gm10116	0.9655992994483518	0.9999999999999878	0.9999999999764354	0.9999998954049096	0.9995377079028572	1.0	0.9870725571319644
Rcor2	0.9999999999310693				0.9789539469243926	0.999999999966979	
Ift22	1.0	1.0	1.0	1.0	0.996641901619218	1.0	1.0
Glt1d1	0.1296155105402502					0.1737816069704072	
Slc4a4	1.0	1.0	0.5293983164450051	0.933319095071869	1.0	0.3203427397368963	0.9932137975551896
Nit2							
Ccpg1							
Hspa14	0.9661162552390156						
Fmn2							
Mthfd2l	0.9998005101394358						
Nup133							
Reep3	1.0	0.99813402036102	0.0294020449030458		0.9762571665638226	0.1654985689750785	0.9459796798613644
E2f6							
Mbd5							
Hnmt	0.5219011393361415	0.2021750397383486		0.0986405679642933	0.9077640737146754		
Zic3	0.9583159099765454	0.99857225864472	0.9909393691707976	0.999441416120576	0.3055785484782023	0.9905046065746572	0.999998876079623
Gm13251							
1700052K11Rik							
Atoh8	0.749792352702306	0.9869714375317796	0.9715239995821724	0.9969366398482824	0.0136998026671041	0.9135557300146162	0.9999782652769774
Neurod6		1.0	1.0	1.0	1.0	1.0	1.0
Ggh	1.0	0.9999999999999968	0.9999950594246472		0.9998286698979432	0.9999997814733796	1.0
Lima1							
2810029C07Rik							
Pik3ca							
Aunip		0.9254695095199033	0.8694394072142635	0.9094550492568486	0.9529662266546498	0.778623255332997	0.9629599209683354
Add3							
Gdap1		1.0	1.0	1.0	0.9999999999281594	1.0	1.0
Zkscan8							
Armc7							
Adra1b	0.9674821339104872		0.9877786410176242	0.999484230120668	1.0	0.9946474472998376	0.9999665028088616
Hagh	0.9850125823795016	0.9928311046195516	0.9997266297846364	1.0	0.7591887980162011	0.7858977954565858	0.98220113220965
Myh9							
Ptpro	0.1974821274724365	0.5463539237572107	0.9982095709730198	0.9999999999772164			0.9999557446142524
Ccdc61							
Chmp7	0.9897721146096096	1.0	1.0	1.0	1.0	1.0	1.0
Ctsz	1.0	1.0	1.0	1.0	0.9999999674232398	1.0	1.0
Dmpk	0.0349209054941836	0.8227813671062918	0.3577531432967169	0.864246745620289	1.0	0.4179931778339847	0.9747504242908384
Tbccd1							
Trak2							
Nlrx1		0.8784246564690702	0.503499104516771		0.5388558805028374	0.713632266845099	0.0260995689738217
Clptm1	1.0	0.9999999815565368	0.999999993858404	1.0	0.8297695628119902	1.0	0.9999984163030404
Ttll7							
Mex3b	0.9999987934831598						
Pnma1	0.5397254857278293	0.2628489105768758		0.1382708495029725			0.4786152063246608
Cic			0.9169399231391476	0.9026221376729916			0.8777340000326601
Antxr1	0.2928423787889266	0.7934917852406309		0.9085828340660111			
Pmf1		1.0	1.0	1.0	0.9999895878749708	1.0	1.0
Sipa1	0.0451441621864852	0.6044968279384213	0.7856212883791965	0.9218297701700848			
Tomm70a		0.9999999999999944	1.0	1.0	0.9999999560618228	1.0	1.0
Camk4	0.9998571439209656	0.9999999565802984	0.9997263896882972	1.0	0.9865473031461308	1.0	
Rasgrp1	0.1587007897749416		0.0084817043459658	0.8080184609704256		0.5933972498932307	0.8848845892941748
Pacrgl							
Dbt							
Dcun1d3							
Tubgcp3							
Unc5c	0.0658676133910639	0.2377133068478324	0.9999999918355092	0.9999999999995688	0.6254681025502826		0.9995633334593004
Gm27197	0.9959485776122692	0.9758903155630002	0.81843031722188	0.9999387931582856	0.0482269937287657	0.9333549625676836	0.9999999327808
Asxl1							
Tfam		0.999992462690602	0.9318048673772688	0.9787036378747096	0.8687652913128521	0.9694441538756724	0.9999760639186238
Adamts20	0.224483987712161	0.2681547783497779		0.6018916563619052			0.6298410333923363
Lrp8	0.2410772949810277						
Srgap1		0.9999999999999998	1.0	0.9999075494431844	0.999714464999996	1.0	
Tubb4a		1.0	1.0	1.0	1.0	1.0	1.0
1110051M20Rik	0.9999999999651252	1.0	1.0	1.0	0.9999999798196288	1.0	1.0
Rorb		0.5744252254949191		1.0	0.7826609495428744		
Obsl1							
Ctdsp2							
Dbndd1		1.0	1.0	1.0	1.0	1.0	1.0
Cfap43	0.7572107574880331	0.9999727558335894	0.9981979662612236	0.9892025703202284	0.6200884329746411	0.9878821794132768	0.9999961029572032
Ubl7	0.999999999999736	1.0	1.0	1.0	0.9969684402292396	1.0	1.0
Mapkapk5							
Rnf122							
Tmod3							
Pomk							
Pnma3	0.1878539602434514	0.7190888094857761	1.0		1.0	0.4503276545351073	
Mtmr4							
Mycbp							
Hist1h3a	0.4970680389899259	0.8045802939411558	0.6948630119328105	0.871609204081705	1.0	0.6885155954801356	0.9757325854596188
Slc25a1							
Vamp3	1.0	1.0	1.0	1.0	0.9999985907147292	1.0	1.0
Slc25a14	0.4397161353292997		0.8007806214984622	0.9988735180349196	0.9783329689024832	0.9975068392545736	
Ophn1							
Nme5	0.3875489269784702	0.1503874932390146		0.97630342275437			0.3721029646662701
Mrps26	0.441926334368945	1.0	1.0	1.0	0.9999956676947244	1.0	1.0
Cntfr	1.0	0.9992758922881114			0.2104815466914112	0.8644207261019403	0.9781409021320504
Orai2							
A930033H14Rik	0.4137221519033638	0.3799436023149777		0.1915110397544451			
Fxr1		0.635615960966584	0.8455605628683891	0.9096913432916778	0.3873893960020622		0.8960801522196361
Clstn1	0.9999908946139572	1.0	1.0	1.0	0.9999999990287862	1.0	1.0
Ttc30b							
Nacc1							
Map3k4							
Got2		0.9999999999999494	1.0	1.0	0.9999461408588022	1.0	1.0
4930402H24Rik	0.9999999999125062	1.0	1.0	1.0	0.9999998947623348	1.0	1.0
Osbpl8							
Vps51							
Gm9885							
Slc38a9							
Nudt6							
Dbx2		0.8365802106425784		0.6628233745763731	0.871097578883104	0.8641226479799877	0.9483513491270036
Cmtm8	0.9988785577488626	0.9999927722789044	0.9999424248960732	0.9999987907383384	0.7042673822173257	0.9998036782577014	0.9999999997119908
Pik3c2b							
Whrn	0.9981939135732872	0.117987316359034	0.9999439946830044	0.9999999722872585		0.9998899866232174	0.9999999999234124
Chaf1a							
Zfp362							
Sox2	1.0	0.742097934410352	0.7778870859634134	0.9429570616180122	0.0473150370600765	0.2880358507808415	0.9620751451117427
BC022687							
Cnih1	1.0	1.0	0.7636346408574246		0.9999994941565272	1.0	
Slc30a5							
Dok7	0.1434404765609314		0.3753499995632302	0.2612125620557176			0.5182254605246109
Ip6k1				0.9924042236715258	0.9281061970575324		
Uhrf1		0.9999999918789216	0.9999998733359574	0.99999999905152	0.9805391491924202	0.9999992986219308	0.9999999999975848
Meg3		1.0	1.0	1.0	1.0	1.0	1.0
Sin3a							
Dtx4			0.9999999999689306	1.0	0.6582643014654945		1.0
Bmyc	0.9820917535599852	1.0	1.0	1.0	1.0	1.0	1.0
Fam64a		0.9999960134557128	0.9999952005249508	0.9999999992229096	0.9201870301385692	0.9999980403575586	0.9999999999995494
Avpi1							
Fads2							
Adgrg1	1.0	0.9979244944133802	0.9978475278464154	0.9982120654421704	0.2098702837166248		0.9988051396031912
Nxt1		0.9999999995032192	0.9999998610564638	0.99999999996167	0.9861049986816486	0.9437211338337684	1.0
Esrra							
Aldh1l1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zfp60							
Rpn2	1.0		0.9383266115590116	0.9945763389116092		0.6802076323344659	0.9966601926528812
Tspyl4		1.0	1.0	1.0	0.999999957310942	0.99999999999991	1.0
Trp53inp1							
Osbpl11							
Creb3l4	1.0	0.9799607369089216	0.8716883831039235	0.9642887022365292	0.1345814712352842	0.8361331912581879	0.998256831438879
Rad54b	0.9165311985340884	0.999461162643181	0.9932458399059744	0.9995999843297386	0.4836343526247068	0.9926744820602852	0.999998087280968
Senp7							
Rab40b	0.687312764445523	0.0977763093589525				0.0270081899884552	
Klhl28							
Igfbp5	1.0	0.9688505771433554			0.3727337886463375		
Fam76a							
Hist1h1b	0.9999998916367604	0.9999999999999998	0.9999999999992316	1.0	0.9897184457250874	0.9999999999972188	1.0
Gm973		0.972675980830938	0.955958415234788	0.9826736259676212	0.3312990802800306	0.9345440099346912	0.9931741379140258
Mir17hg	0.9999594805435102	0.9999903053550953	0.997566406575808	0.9999864427109332	0.8117741244690762	0.9940586347509046	0.9999998388367544
Slc38a10							
Pkp4			0.3574012740030746	1.0	0.2249820001076672		0.3138813098783301
Slc2a8							
Tceal6							
Gpx8	1.0	1.0	1.0	1.0	0.9999994018780264	1.0	1.0
Smim20	0.9999953155219048	0.9994354101056624	0.739043306942852	0.932065190463213		0.9999970217439792	0.1415731515498255
Epb41l1							
Slc8a1	0.9406331116525878				1.0		
Mdc1							
Zfp825							
Zfp780b							
Csdc2	0.999999999999998		0.2992873807702138	0.9999999999045268			0.675977280076102
Usp22		1.0	1.0	1.0	1.0	1.0	1.0
Atg7							
Irf2							
Zmym1							
Zfp580	0.9999999150781028	0.9999999999999812	1.0	1.0	0.9999986076041806	0.9999943415099763	1.0
Sdk2			0.1837475621947289	0.5522970862070571	1.0		0.8089935654526873
Wls		0.8781357641194006	0.6527046138527988	0.5427440725444589			0.9023419494156982
Nde1	0.0713475628279913	0.3214178130257	0.5984239586515087	0.8401131387804229	1.0	0.2546971966095829	0.9510413724513728
Fam219a							
5430416N02Rik	0.9999932815858276	1.0	1.0	1.0	0.9999932815858276	1.0	1.0
Pde9a							
Csmd1							
2010315B03Rik							
Camkk2	0.8254246942646037	1.0	1.0	1.0	1.0	1.0	1.0
Dgkb		0.9996993557243918	0.9934940923060628	0.9994497991288578	0.7374925772269941	0.9983483564954152	0.9999728757713554
Hdac10							
Itgb3bp							
